_id,user_id,crawl_time,created_at,like_num,repost_num,comment_num,content,origin_weibo,geo_info,hashtags,fans_num,community,community_
IrHPo5wJT,d408651ed2ae5092,1590257878,2020-01-29 11:33,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],91,{'Community 8': 1},1
IrHPO8qb7,b2075575dbddbd74,1590898950,2020-01-29 11:34,0,0,0,【#黄冈版小汤山正式启用# 首批病人已转入[中国赞]】#关注新型肺炎#1月28日晚，黄冈版“小汤山医院”——大别山区域医疗中心启用。晚上10时31分，黄冈市中心医院开始转运发热患者到大别山区域医疗中心治疗。（黄冈新闻网）http://t.cn/A6PJXZ2o 转发理由:[心]//@覆水轻舟:上联:火神山，雷神山，钟南山，三山齐聚克难关 。下联:国内捐，海外捐，李兰娟，众捐纷来达通途。横批:共渡难关（粘贴复制部分来自网络）,IrDc0dXQJ,,"['#黄冈版小汤山正式启用#', '#关注新型肺炎#']",3083,"{'Community 8': 1, 'Community 6': 1}",1
IrHQsyCzH,06bb424fc25e7dd1,1587653640,2020-01-29 11:35,0,0,0,#抗击疫情 央企行动#【武汉#火神山医院效果图#来了！[拳头]】医院总建筑面积3.39万平方米，功能主要为病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。疫情就是命令，现场就是战场！提前1分钟交工，就能提前1分钟遏制疫情蔓延！@中国建筑 正在现场分秒必争！ 转发理由:这效果图是谁敢时间应付画的[允悲],IrzgRnoVm,,['#【武汉#'],74,{'Community 8': 1},1
IrHQnfVPD,d7aacfb05776395c,1587910079,2020-01-29 11:35,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山。晚安[心]（作者：@搞事的光sir ） 转发理由:Repost,IrDyYuHHx,,['#新型肺炎疫情可能元宵节前好转#'],207,{'Community 8': 1},1
IrHQsyDhW,669ce30ef60e714c,1587985205,2020-01-29 11:35,0,0,0,#历史天窗[超话]# 感觉在家实在太无聊的可以看看直播造医院  造医院直播链接⬇️⬇️⬇️  火神山：http://t.cn/A6PMz6Yo 雷神山：http://t.cn/A6PIkY25      我在家里当监工！云监工！[doge][doge][doge] #火神山医院效果图#  #最新疫情地图# 转发理由:转发微博,IrHv9qzyb,,"['#历史天窗[超话]#', '#火神山医院效果图#', '#最新疫情地图#']",343,"{'Community 8': 2, 'Community 2': 1}",2
IrHQO8PCK,9e8473e8e4addd7b,1587636405,2020-01-29 11:36,19,0,0,大家实在太可爱了，叉酱，小蓝，小红，小黄，现在的宋徽宗，宋高宗，太可爱了！#火神山医院效果图#,,,['#火神山医院效果图#'],71,{'Community 8': 1},1
IrHQAzp9h,56153787c95a77cd,1587866872,2020-01-29 11:36,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],169,{'Community 8': 1},1
IrHQXC04C,e276b9e2aaf46673,1590475171,2020-01-29 11:36,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],176,{'Community 8': 1},1
IrHQWqKCp,cb6a135a015c5149,1590713377,2020-01-29 11:36,0,5,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山。晚安[心]（作者：@搞事的光sir ） 转发理由:牛逼//@FujiwaraDMTaichi:作者@搞事的光sir 酷炸了！！！！！,IrDyYuHHx,,['#新型肺炎疫情可能元宵节前好转#'],392,{'Community 8': 1},1
IrHQKBOcS,3f1bca367360847f,1590269404,2020-01-29 11:36,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山。（作者：@搞事的光sir ） 转发理由://@天文在线:太帅了！！,IrH2trsV0,,['#新型肺炎疫情可能元宵节前好转#'],95,{'Community 8': 1},1
IrHRfEjEY,ee65ca605c8fb516,1590414260,2020-01-29 11:37,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],147,{'Community 8': 1},1
IrHR7FoQk,9885960d118ea8fd,1587999936,2020-01-29 11:37,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山。（作者：@搞事的光sir ） 转发理由://@春酒酿咸鱼://@-毕方翎-://@Sailor真夜://@天文在线:太帅了！！,IrH2trsV0,,['#新型肺炎疫情可能元宵节前好转#'],389,{'Community 8': 1},1
IrHRlxsXq,b1cd566634efc0aa,1588037568,2020-01-29 11:37,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],836,{'Community 8': 1},1
IrHRDiklE,f0c20023b2d688b7,1587586179,2020-01-29 11:38,0,0,0,感觉在家实在太无聊的可以看看直播造医院  造医院直播链接⬇️⬇️⬇️  火神山：http://t.cn/A6PMz6Yo 雷神山：http://t.cn/A6PIkY25      我在家里当监工！云监工！[doge][doge][doge] #火神山医院效果图# 重庆 转发理由:转发微博,IrBZ6xKVt,,['#火神山医院效果图#'],62,{'Community 8': 1},1
IrHRnAYui,6d856bcb58bde392,1587796420,2020-01-29 11:38,0,0,0,#历史天窗[超话]# 感觉在家实在太无聊的可以看看直播造医院  造医院直播链接⬇️⬇️⬇️  火神山：http://t.cn/A6PMz6Yo 雷神山：http://t.cn/A6PIkY25      我在家里当监工！云监工！[doge][doge][doge] #火神山医院效果图#  #最新疫情地图# 转发理由:转发微博,IrHv9qzyb,,"['#历史天窗[超话]#', '#火神山医院效果图#', '#最新疫情地图#']",104,"{'Community 8': 2, 'Community 2': 1}",2
IrHRIyxJ6,6fd2a0eda47b5fc3,1587962839,2020-01-29 11:38,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],298,{'Community 8': 1},1
IrHSaCA9e,fd3c0c3db3f6cebb,1587796527,2020-01-29 11:39,0,0,0,#抗击疫情 央企行动#【武汉#火神山医院效果图#来了！[拳头]】医院总建筑面积3.39万平方米，功能主要为病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。疫情就是命令，现场就是战场！提前1分钟交工，就能提前1分钟遏制疫情蔓延！@中国建筑 正在现场分秒必争！ 转发理由:太厉害了,IrzgRnoVm,,['#【武汉#'],104,{'Community 8': 1},1
IrHSaCyJn,cf4d114675431e68,1590259083,2020-01-29 11:39,0,0,0,#春节新型约饭方式#【原创歌曲《我期待》，致敬防疫一线医护人员！】在新型冠状病毒爆发，全国人民共同抵御疫情、各地医护人员驰援武汉疫区的时间点上，成都著名音乐人白翔@我微笑面向大海 连夜创作了一首新歌《我期待》，献给所有奋战在一线的医护人员。[心]致敬防疫一线医护人员！#火神山医院效果图#  http://t.cn/A6PiGZ93转发理由:为战斗在一线的白衣卫士致敬,IrHqNE2qm,,"['#春节新型约饭方式#', '#火神山医院效果图#']",91,{'Community 8': 2},2
IrHSnkSpN,0d2d5d12b99d16af,1587599377,2020-01-29 11:40,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],65,{'Community 8': 1},1
